region_bld,region_gea,mat,arch,bld_age,year,parameter,value
C-EEU-CZE,EEU,perm,mfh,p5,2050,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2055,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2055,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2060,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2060,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2065,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2065,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2070,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2070,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2075,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2075,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2080,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2080,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2085,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2085,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2090,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2090,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2095,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2095,shape,2.5
C-EEU-CZE,EEU,perm,mfh,p5,2100,scale,196.10852664956883
C-EEU-CZE,EEU,perm,mfh,p5,2100,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2020,scale,157.7884697180439
C-EEU-CZE,EEU,perm,sfh,p1,2020,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2025,scale,157.7884697180439
C-EEU-CZE,EEU,perm,sfh,p1,2025,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2030,scale,165.6778932039461
C-EEU-CZE,EEU,perm,sfh,p1,2030,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2035,scale,173.5673166898483
C-EEU-CZE,EEU,perm,sfh,p1,2035,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2040,scale,181.45674017575047
C-EEU-CZE,EEU,perm,sfh,p1,2040,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2045,scale,189.34616366165267
C-EEU-CZE,EEU,perm,sfh,p1,2045,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2050,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2050,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2055,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2055,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2060,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2060,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2065,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2065,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2070,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2070,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2075,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2075,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2080,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2080,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2085,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2085,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2090,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2090,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2095,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2095,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p1,2100,scale,197.23558714755487
C-EEU-CZE,EEU,perm,sfh,p1,2100,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2020,scale,135.24725975832334
C-EEU-CZE,EEU,perm,sfh,p2,2020,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2025,scale,135.24725975832334
C-EEU-CZE,EEU,perm,sfh,p2,2025,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2030,scale,142.0096227462395
C-EEU-CZE,EEU,perm,sfh,p2,2030,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2035,scale,148.7719857341557
C-EEU-CZE,EEU,perm,sfh,p2,2035,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2040,scale,155.53434872207183
C-EEU-CZE,EEU,perm,sfh,p2,2040,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2045,scale,162.296711709988
C-EEU-CZE,EEU,perm,sfh,p2,2045,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2050,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2050,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2055,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2055,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2060,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2060,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2065,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2065,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2070,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2070,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2075,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2075,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2080,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2080,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2085,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2085,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2090,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2090,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2095,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2095,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p2,2100,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p2,2100,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2020,scale,135.24725975832334
C-EEU-CZE,EEU,perm,sfh,p3,2020,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2025,scale,135.24725975832334
C-EEU-CZE,EEU,perm,sfh,p3,2025,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2030,scale,142.0096227462395
C-EEU-CZE,EEU,perm,sfh,p3,2030,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2035,scale,148.7719857341557
C-EEU-CZE,EEU,perm,sfh,p3,2035,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2040,scale,155.53434872207183
C-EEU-CZE,EEU,perm,sfh,p3,2040,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2045,scale,162.296711709988
C-EEU-CZE,EEU,perm,sfh,p3,2045,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2050,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2050,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2055,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2055,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2060,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2060,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2065,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2065,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2070,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2070,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2075,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2075,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2080,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2080,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2085,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2085,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2090,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2090,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2095,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2095,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p3,2100,scale,169.05907469790418
C-EEU-CZE,EEU,perm,sfh,p3,2100,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2020,scale,135.24725975832334
C-EEU-CZE,EEU,perm,sfh,p5,2020,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2025,scale,135.24725975832334
C-EEU-CZE,EEU,perm,sfh,p5,2025,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2030,scale,147.41951313657245
C-EEU-CZE,EEU,perm,sfh,p5,2030,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2035,scale,159.59176651482153
C-EEU-CZE,EEU,perm,sfh,p5,2035,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2040,scale,171.76401989307064
C-EEU-CZE,EEU,perm,sfh,p5,2040,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2045,scale,183.93627327131975
C-EEU-CZE,EEU,perm,sfh,p5,2045,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2050,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2050,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2055,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2055,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2060,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2060,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2065,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2065,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2070,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2070,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2075,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2075,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2080,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2080,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2085,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2085,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2090,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2090,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2095,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2095,shape,2.5
C-EEU-CZE,EEU,perm,sfh,p5,2100,scale,196.10852664956883
C-EEU-CZE,EEU,perm,sfh,p5,2100,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2020,scale,157.7884697180439
C-EEU-EST,EEU,perm,mfh,p1,2020,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2025,scale,157.7884697180439
C-EEU-EST,EEU,perm,mfh,p1,2025,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2030,scale,165.6778932039461
C-EEU-EST,EEU,perm,mfh,p1,2030,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2035,scale,173.5673166898483
C-EEU-EST,EEU,perm,mfh,p1,2035,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2040,scale,181.45674017575047
C-EEU-EST,EEU,perm,mfh,p1,2040,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2045,scale,189.34616366165267
C-EEU-EST,EEU,perm,mfh,p1,2045,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2050,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2050,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2055,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2055,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2060,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2060,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2065,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2065,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2070,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2070,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2075,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2075,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2080,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2080,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2085,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2085,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2090,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2090,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2095,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2095,shape,2.5
C-EEU-EST,EEU,perm,mfh,p1,2100,scale,197.23558714755487
C-EEU-EST,EEU,perm,mfh,p1,2100,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2020,scale,133.51332053065252
C-EEU-EST,EEU,perm,mfh,p2,2020,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2025,scale,133.51332053065252
C-EEU-EST,EEU,perm,mfh,p2,2025,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2030,scale,140.18898655718516
C-EEU-EST,EEU,perm,mfh,p2,2030,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2035,scale,146.8646525837178
C-EEU-EST,EEU,perm,mfh,p2,2035,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2040,scale,153.54031861025038
C-EEU-EST,EEU,perm,mfh,p2,2040,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2045,scale,160.21598463678302
C-EEU-EST,EEU,perm,mfh,p2,2045,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2050,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2050,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2055,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2055,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2060,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2060,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2065,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2065,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2070,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2070,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2075,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2075,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2080,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2080,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2085,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2085,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2090,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2090,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2095,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2095,shape,2.5
C-EEU-EST,EEU,perm,mfh,p2,2100,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p2,2100,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2020,scale,133.51332053065252
C-EEU-EST,EEU,perm,mfh,p3,2020,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2025,scale,133.51332053065252
C-EEU-EST,EEU,perm,mfh,p3,2025,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2030,scale,140.18898655718516
C-EEU-EST,EEU,perm,mfh,p3,2030,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2035,scale,146.8646525837178
C-EEU-EST,EEU,perm,mfh,p3,2035,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2040,scale,153.54031861025038
C-EEU-EST,EEU,perm,mfh,p3,2040,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2045,scale,160.21598463678302
C-EEU-EST,EEU,perm,mfh,p3,2045,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2050,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2050,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2055,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2055,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2060,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2060,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2065,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2065,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2070,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2070,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2075,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2075,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2080,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2080,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2085,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2085,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2090,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2090,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2095,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2095,shape,2.5
C-EEU-EST,EEU,perm,mfh,p3,2100,scale,166.89165066331566
C-EEU-EST,EEU,perm,mfh,p3,2100,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2020,scale,133.51332053065252
C-EEU-EST,EEU,perm,mfh,p5,2020,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2025,scale,133.51332053065252
C-EEU-EST,EEU,perm,mfh,p5,2025,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2030,scale,145.52951937841127
C-EEU-EST,EEU,perm,mfh,p5,2030,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2035,scale,157.54571822616995
C-EEU-EST,EEU,perm,mfh,p5,2035,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2040,scale,169.5619170739287
C-EEU-EST,EEU,perm,mfh,p5,2040,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2045,scale,181.57811592168744
C-EEU-EST,EEU,perm,mfh,p5,2045,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2050,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2050,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2055,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2055,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2060,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2060,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2065,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2065,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2070,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2070,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2075,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2075,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2080,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2080,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2085,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2085,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2090,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2090,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2095,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2095,shape,2.5
C-EEU-EST,EEU,perm,mfh,p5,2100,scale,193.59431476944616
C-EEU-EST,EEU,perm,mfh,p5,2100,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2020,scale,157.7884697180439
C-EEU-EST,EEU,perm,sfh,p1,2020,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2025,scale,157.7884697180439
C-EEU-EST,EEU,perm,sfh,p1,2025,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2030,scale,165.6778932039461
C-EEU-EST,EEU,perm,sfh,p1,2030,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2035,scale,173.5673166898483
C-EEU-EST,EEU,perm,sfh,p1,2035,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2040,scale,181.45674017575047
C-EEU-EST,EEU,perm,sfh,p1,2040,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2045,scale,189.34616366165267
C-EEU-EST,EEU,perm,sfh,p1,2045,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2050,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2050,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2055,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2055,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2060,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2060,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2065,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2065,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2070,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2070,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2075,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2075,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2080,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2080,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2085,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2085,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2090,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2090,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2095,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2095,shape,2.5
C-EEU-EST,EEU,perm,sfh,p1,2100,scale,197.23558714755487
C-EEU-EST,EEU,perm,sfh,p1,2100,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2020,scale,133.51332053065252
C-EEU-EST,EEU,perm,sfh,p2,2020,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2025,scale,133.51332053065252
C-EEU-EST,EEU,perm,sfh,p2,2025,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2030,scale,140.18898655718516
C-EEU-EST,EEU,perm,sfh,p2,2030,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2035,scale,146.8646525837178
C-EEU-EST,EEU,perm,sfh,p2,2035,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2040,scale,153.54031861025038
C-EEU-EST,EEU,perm,sfh,p2,2040,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2045,scale,160.21598463678302
C-EEU-EST,EEU,perm,sfh,p2,2045,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2050,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2050,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2055,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2055,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2060,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2060,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2065,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2065,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2070,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2070,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2075,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2075,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2080,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2080,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2085,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2085,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2090,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2090,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2095,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2095,shape,2.5
C-EEU-EST,EEU,perm,sfh,p2,2100,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p2,2100,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2020,scale,133.51332053065252
C-EEU-EST,EEU,perm,sfh,p3,2020,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2025,scale,133.51332053065252
C-EEU-EST,EEU,perm,sfh,p3,2025,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2030,scale,140.18898655718516
C-EEU-EST,EEU,perm,sfh,p3,2030,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2035,scale,146.8646525837178
C-EEU-EST,EEU,perm,sfh,p3,2035,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2040,scale,153.54031861025038
C-EEU-EST,EEU,perm,sfh,p3,2040,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2045,scale,160.21598463678302
C-EEU-EST,EEU,perm,sfh,p3,2045,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2050,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2050,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2055,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2055,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2060,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2060,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2065,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2065,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2070,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2070,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2075,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2075,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2080,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2080,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2085,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2085,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2090,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2090,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2095,scale,166.89165066331566
C-EEU-EST,EEU,perm,sfh,p3,2095,shape,2.5
C-EEU-EST,EEU,perm,sfh,p3,2100,scale,166.89165066331566
