region_gea,material,year,eol_treat,value
CPA,glass,2090,others,0.40499999999999997
CPA,glass,2095,reuse,0.045
CPA,glass,2095,recycling,0.1
CPA,glass,2095,downcycling,0.45
CPA,glass,2095,others,0.40499999999999997
CPA,glass,2100,reuse,0.045
CPA,glass,2100,recycling,0.1
CPA,glass,2100,downcycling,0.45
CPA,glass,2100,others,0.40499999999999997
CPA,steel,2015,reuse,0.08
CPA,steel,2015,recycling,0.88
CPA,steel,2015,downcycling,0
CPA,steel,2015,others,0.040000000000000036
CPA,steel,2020,reuse,0.08
CPA,steel,2020,recycling,0.88
CPA,steel,2020,downcycling,0
CPA,steel,2020,others,0.040000000000000036
CPA,steel,2025,reuse,0.08
CPA,steel,2025,recycling,0.88
CPA,steel,2025,downcycling,0
CPA,steel,2025,others,0.040000000000000036
CPA,steel,2030,reuse,0.08
CPA,steel,2030,recycling,0.88
CPA,steel,2030,downcycling,0
CPA,steel,2030,others,0.040000000000000036
CPA,steel,2035,reuse,0.08
CPA,steel,2035,recycling,0.88
CPA,steel,2035,downcycling,0
CPA,steel,2035,others,0.040000000000000036
CPA,steel,2040,reuse,0.08
CPA,steel,2040,recycling,0.88
CPA,steel,2040,downcycling,0
CPA,steel,2040,others,0.040000000000000036
CPA,steel,2045,reuse,0.08
CPA,steel,2045,recycling,0.88
CPA,steel,2045,downcycling,0
CPA,steel,2045,others,0.040000000000000036
CPA,steel,2050,reuse,0.08
CPA,steel,2050,recycling,0.88
CPA,steel,2050,downcycling,0
CPA,steel,2050,others,0.040000000000000036
CPA,steel,2055,reuse,0.08
CPA,steel,2055,recycling,0.88
CPA,steel,2055,downcycling,0
CPA,steel,2055,others,0.040000000000000036
CPA,steel,2060,reuse,0.08
CPA,steel,2060,recycling,0.88
CPA,steel,2060,downcycling,0
CPA,steel,2060,others,0.040000000000000036
CPA,steel,2065,reuse,0.08
CPA,steel,2065,recycling,0.88
CPA,steel,2065,downcycling,0
CPA,steel,2065,others,0.040000000000000036
CPA,steel,2070,reuse,0.08
CPA,steel,2070,recycling,0.88
CPA,steel,2070,downcycling,0
CPA,steel,2070,others,0.040000000000000036
CPA,steel,2075,reuse,0.08
CPA,steel,2075,recycling,0.88
CPA,steel,2075,downcycling,0
CPA,steel,2075,others,0.040000000000000036
CPA,steel,2080,reuse,0.08
CPA,steel,2080,recycling,0.88
CPA,steel,2080,downcycling,0
CPA,steel,2080,others,0.040000000000000036
CPA,steel,2085,reuse,0.08
CPA,steel,2085,recycling,0.88
CPA,steel,2085,downcycling,0
CPA,steel,2085,others,0.040000000000000036
CPA,steel,2090,reuse,0.08
CPA,steel,2090,recycling,0.88
CPA,steel,2090,downcycling,0
CPA,steel,2090,others,0.040000000000000036
CPA,steel,2095,reuse,0.08
CPA,steel,2095,recycling,0.88
CPA,steel,2095,downcycling,0
CPA,steel,2095,others,0.040000000000000036
CPA,steel,2100,reuse,0.08
CPA,steel,2100,recycling,0.88
CPA,steel,2100,downcycling,0
CPA,steel,2100,others,0.040000000000000036
CPA,wood,2015,reuse,0.1
CPA,wood,2015,recycling,0
CPA,wood,2015,downcycling,0.35
CPA,wood,2015,others,0.55
CPA,wood,2020,reuse,0.1
CPA,wood,2020,recycling,0
CPA,wood,2020,downcycling,0.35
CPA,wood,2020,others,0.55
CPA,wood,2025,reuse,0.1
CPA,wood,2025,recycling,0
CPA,wood,2025,downcycling,0.35
CPA,wood,2025,others,0.55
CPA,wood,2030,reuse,0.11000000000000001
CPA,wood,2030,recycling,0
CPA,wood,2030,downcycling,0.35
CPA,wood,2030,others,0.54
CPA,wood,2035,reuse,0.12000000000000001
CPA,wood,2035,recycling,0
CPA,wood,2035,downcycling,0.35
CPA,wood,2035,others,0.53
CPA,wood,2040,reuse,0.13
CPA,wood,2040,recycling,0
CPA,wood,2040,downcycling,0.35
CPA,wood,2040,others,0.52
CPA,wood,2045,reuse,0.14
CPA,wood,2045,recycling,0
CPA,wood,2045,downcycling,0.35
CPA,wood,2045,others,0.51
CPA,wood,2050,reuse,0.15000000000000002
CPA,wood,2050,recycling,0
CPA,wood,2050,downcycling,0.35
CPA,wood,2050,others,0.5
CPA,wood,2055,reuse,0.15000000000000002
CPA,wood,2055,recycling,0
CPA,wood,2055,downcycling,0.35
CPA,wood,2055,others,0.5
CPA,wood,2060,reuse,0.15000000000000002
CPA,wood,2060,recycling,0
CPA,wood,2060,downcycling,0.35
CPA,wood,2060,others,0.5
CPA,wood,2065,reuse,0.15000000000000002
CPA,wood,2065,recycling,0
CPA,wood,2065,downcycling,0.35
CPA,wood,2065,others,0.5
CPA,wood,2070,reuse,0.15000000000000002
CPA,wood,2070,recycling,0
CPA,wood,2070,downcycling,0.35
CPA,wood,2070,others,0.5
CPA,wood,2075,reuse,0.15000000000000002
CPA,wood,2075,recycling,0
CPA,wood,2075,downcycling,0.35
CPA,wood,2075,others,0.5
CPA,wood,2080,reuse,0.15000000000000002
CPA,wood,2080,recycling,0
CPA,wood,2080,downcycling,0.35
CPA,wood,2080,others,0.5
CPA,wood,2085,reuse,0.15000000000000002
CPA,wood,2085,recycling,0
CPA,wood,2085,downcycling,0.35
CPA,wood,2085,others,0.5
CPA,wood,2090,reuse,0.15000000000000002
CPA,wood,2090,recycling,0
CPA,wood,2090,downcycling,0.35
CPA,wood,2090,others,0.5
CPA,wood,2095,reuse,0.15000000000000002
CPA,wood,2095,recycling,0
CPA,wood,2095,downcycling,0.35
CPA,wood,2095,others,0.5
CPA,wood,2100,reuse,0.15000000000000002
CPA,wood,2100,recycling,0
CPA,wood,2100,downcycling,0.35
CPA,wood,2100,others,0.5
EEU,aluminum,2015,reuse,0
EEU,aluminum,2015,recycling,0.8
EEU,aluminum,2015,downcycling,0
EEU,aluminum,2015,others,0.19999999999999996
EEU,aluminum,2020,reuse,0
EEU,aluminum,2020,recycling,0.8
EEU,aluminum,2020,downcycling,0
EEU,aluminum,2020,others,0.19999999999999996
EEU,aluminum,2025,reuse,0
EEU,aluminum,2025,recycling,0.8
EEU,aluminum,2025,downcycling,0
EEU,aluminum,2025,others,0.19999999999999996
EEU,aluminum,2030,reuse,0
EEU,aluminum,2030,recycling,0.805
EEU,aluminum,2030,downcycling,0
EEU,aluminum,2030,others,0.19499999999999995
EEU,aluminum,2035,reuse,0
EEU,aluminum,2035,recycling,0.81
EEU,aluminum,2035,downcycling,0
EEU,aluminum,2035,others,0.18999999999999995
EEU,aluminum,2040,reuse,0
EEU,aluminum,2040,recycling,0.8150000000000001
EEU,aluminum,2040,downcycling,0
EEU,aluminum,2040,others,0.18499999999999994
EEU,aluminum,2045,reuse,0
EEU,aluminum,2045,recycling,0.8200000000000001
EEU,aluminum,2045,downcycling,0
EEU,aluminum,2045,others,0.17999999999999994
EEU,aluminum,2050,reuse,0
EEU,aluminum,2050,recycling,0.8250000000000001
EEU,aluminum,2050,downcycling,0
EEU,aluminum,2050,others,0.17499999999999996
EEU,aluminum,2055,reuse,0
EEU,aluminum,2055,recycling,0.8250000000000001
EEU,aluminum,2055,downcycling,0
EEU,aluminum,2055,others,0.17499999999999996
EEU,aluminum,2060,reuse,0
EEU,aluminum,2060,recycling,0.8250000000000001
EEU,aluminum,2060,downcycling,0
EEU,aluminum,2060,others,0.17499999999999996
EEU,aluminum,2065,reuse,0
EEU,aluminum,2065,recycling,0.8250000000000001
EEU,aluminum,2065,downcycling,0
EEU,aluminum,2065,others,0.17499999999999996
EEU,aluminum,2070,reuse,0
EEU,aluminum,2070,recycling,0.8250000000000001
EEU,aluminum,2070,downcycling,0
EEU,aluminum,2070,others,0.17499999999999996
EEU,aluminum,2075,reuse,0
EEU,aluminum,2075,recycling,0.8250000000000001
EEU,aluminum,2075,downcycling,0
EEU,aluminum,2075,others,0.17499999999999996
EEU,aluminum,2080,reuse,0
EEU,aluminum,2080,recycling,0.8250000000000001
EEU,aluminum,2080,downcycling,0
EEU,aluminum,2080,others,0.17499999999999996
EEU,aluminum,2085,reuse,0
EEU,aluminum,2085,recycling,0.8250000000000001
EEU,aluminum,2085,downcycling,0
EEU,aluminum,2085,others,0.17499999999999996
EEU,aluminum,2090,reuse,0
EEU,aluminum,2090,recycling,0.8250000000000001
EEU,aluminum,2090,downcycling,0
EEU,aluminum,2090,others,0.17499999999999996
EEU,aluminum,2095,reuse,0
EEU,aluminum,2095,recycling,0.8250000000000001
EEU,aluminum,2095,downcycling,0
EEU,aluminum,2095,others,0.17499999999999996
EEU,aluminum,2100,reuse,0
EEU,aluminum,2100,recycling,0.8250000000000001
EEU,aluminum,2100,downcycling,0
EEU,aluminum,2100,others,0.17499999999999996
EEU,concrete,2015,reuse,0.02
EEU,concrete,2015,recycling,0.01
EEU,concrete,2015,downcycling,0.65
EEU,concrete,2015,others,0.31999999999999995
EEU,concrete,2020,reuse,0.02
EEU,concrete,2020,recycling,0.01
EEU,concrete,2020,downcycling,0.65
EEU,concrete,2020,others,0.31999999999999995
EEU,concrete,2025,reuse,0.02
EEU,concrete,2025,recycling,0.01
EEU,concrete,2025,downcycling,0.65
EEU,concrete,2025,others,0.31999999999999995
EEU,concrete,2030,reuse,0.025
EEU,concrete,2030,recycling,0.020000000000000004
EEU,concrete,2030,downcycling,0.65
EEU,concrete,2030,others,0.30499999999999994
EEU,concrete,2035,reuse,0.030000000000000002
EEU,concrete,2035,recycling,0.030000000000000006
EEU,concrete,2035,downcycling,0.65
EEU,concrete,2035,others,0.2899999999999999
EEU,concrete,2040,reuse,0.035
EEU,concrete,2040,recycling,0.04
EEU,concrete,2040,downcycling,0.65
EEU,concrete,2040,others,0.27499999999999997
EEU,concrete,2045,reuse,0.04000000000000001
EEU,concrete,2045,recycling,0.05000000000000001
EEU,concrete,2045,downcycling,0.65
EEU,concrete,2045,others,0.25999999999999995
EEU,concrete,2050,reuse,0.045
EEU,concrete,2050,recycling,0.060000000000000005
EEU,concrete,2050,downcycling,0.65
EEU,concrete,2050,others,0.24499999999999994
EEU,concrete,2055,reuse,0.045
EEU,concrete,2055,recycling,0.060000000000000005
EEU,concrete,2055,downcycling,0.65
EEU,concrete,2055,others,0.24499999999999994
EEU,concrete,2060,reuse,0.045
EEU,concrete,2060,recycling,0.060000000000000005
EEU,concrete,2060,downcycling,0.65
EEU,concrete,2060,others,0.24499999999999994
EEU,concrete,2065,reuse,0.045
EEU,concrete,2065,recycling,0.060000000000000005
EEU,concrete,2065,downcycling,0.65
EEU,concrete,2065,others,0.24499999999999994
EEU,concrete,2070,reuse,0.045
EEU,concrete,2070,recycling,0.060000000000000005
EEU,concrete,2070,downcycling,0.65
EEU,concrete,2070,others,0.24499999999999994
EEU,concrete,2075,reuse,0.045
EEU,concrete,2075,recycling,0.060000000000000005
EEU,concrete,2075,downcycling,0.65
EEU,concrete,2075,others,0.24499999999999994
EEU,concrete,2080,reuse,0.045
EEU,concrete,2080,recycling,0.060000000000000005
EEU,concrete,2080,downcycling,0.65
EEU,concrete,2080,others,0.24499999999999994
EEU,concrete,2085,reuse,0.045
EEU,concrete,2085,recycling,0.060000000000000005
EEU,concrete,2085,downcycling,0.65
EEU,concrete,2085,others,0.24499999999999994
EEU,concrete,2090,reuse,0.045
EEU,concrete,2090,recycling,0.060000000000000005
EEU,concrete,2090,downcycling,0.65
EEU,concrete,2090,others,0.24499999999999994
EEU,concrete,2095,reuse,0.045
EEU,concrete,2095,recycling,0.060000000000000005
EEU,concrete,2095,downcycling,0.65
EEU,concrete,2095,others,0.24499999999999994
EEU,concrete,2100,reuse,0.045
EEU,concrete,2100,recycling,0.060000000000000005
EEU,concrete,2100,downcycling,0.65
EEU,concrete,2100,others,0.24499999999999994
EEU,copper,2015,reuse,0
EEU,copper,2015,recycling,0.38
EEU,copper,2015,downcycling,0
EEU,copper,2015,others,0.62
EEU,copper,2020,reuse,0
EEU,copper,2020,recycling,0.38
EEU,copper,2020,downcycling,0
EEU,copper,2020,others,0.62
EEU,copper,2025,reuse,0
EEU,copper,2025,recycling,0.38
EEU,copper,2025,downcycling,0
EEU,copper,2025,others,0.62
EEU,copper,2030,reuse,0.005000000000000001
EEU,copper,2030,recycling,0.395
EEU,copper,2030,downcycling,0
EEU,copper,2030,others,0.6
EEU,copper,2035,reuse,0.010000000000000002
EEU,copper,2035,recycling,0.41000000000000003
EEU,copper,2035,downcycling,0
EEU,copper,2035,others,0.58
EEU,copper,2040,reuse,0.015
EEU,copper,2040,recycling,0.425
EEU,copper,2040,downcycling,0
EEU,copper,2040,others,0.56
EEU,copper,2045,reuse,0.020000000000000004
EEU,copper,2045,recycling,0.44
EEU,copper,2045,downcycling,0
EEU,copper,2045,others,0.54
EEU,copper,2050,reuse,0.025
EEU,copper,2050,recycling,0.455
EEU,copper,2050,downcycling,0
EEU,copper,2050,others,0.52
EEU,copper,2055,reuse,0.025
EEU,copper,2055,recycling,0.455
EEU,copper,2055,downcycling,0
EEU,copper,2055,others,0.52
EEU,copper,2060,reuse,0.025
EEU,copper,2060,recycling,0.455
EEU,copper,2060,downcycling,0
EEU,copper,2060,others,0.52
EEU,copper,2065,reuse,0.025
EEU,copper,2065,recycling,0.455
EEU,copper,2065,downcycling,0
EEU,copper,2065,others,0.52
EEU,copper,2070,reuse,0.025
EEU,copper,2070,recycling,0.455
EEU,copper,2070,downcycling,0
EEU,copper,2070,others,0.52
EEU,copper,2075,reuse,0.025
EEU,copper,2075,recycling,0.455
EEU,copper,2075,downcycling,0
EEU,copper,2075,others,0.52
EEU,copper,2080,reuse,0.025
EEU,copper,2080,recycling,0.455
EEU,copper,2080,downcycling,0
EEU,copper,2080,others,0.52
EEU,copper,2085,reuse,0.025
EEU,copper,2085,recycling,0.455
EEU,copper,2085,downcycling,0
EEU,copper,2085,others,0.52
EEU,copper,2090,reuse,0.025
EEU,copper,2090,recycling,0.455
EEU,copper,2090,downcycling,0
EEU,copper,2090,others,0.52
EEU,copper,2095,reuse,0.025
EEU,copper,2095,recycling,0.455
EEU,copper,2095,downcycling,0
EEU,copper,2095,others,0.52
EEU,copper,2100,reuse,0.025
EEU,copper,2100,recycling,0.455
EEU,copper,2100,downcycling,0
EEU,copper,2100,others,0.52
EEU,glass,2015,reuse,0.02
EEU,glass,2015,recycling,0.05
EEU,glass,2015,downcycling,0.45
EEU,glass,2015,others,0.48
EEU,glass,2020,reuse,0.02
EEU,glass,2020,recycling,0.05
EEU,glass,2020,downcycling,0.45
EEU,glass,2020,others,0.48
EEU,glass,2025,reuse,0.02
EEU,glass,2025,recycling,0.05
EEU,glass,2025,downcycling,0.45
EEU,glass,2025,others,0.48
EEU,glass,2030,reuse,0.025
EEU,glass,2030,recycling,0.060000000000000005
EEU,glass,2030,downcycling,0.45
EEU,glass,2030,others,0.46499999999999997
EEU,glass,2035,reuse,0.030000000000000002
EEU,glass,2035,recycling,0.07
EEU,glass,2035,downcycling,0.45
EEU,glass,2035,others,0.44999999999999996
EEU,glass,2040,reuse,0.035
EEU,glass,2040,recycling,0.08
EEU,glass,2040,downcycling,0.45
EEU,glass,2040,others,0.435
EEU,glass,2045,reuse,0.04000000000000001
EEU,glass,2045,recycling,0.09000000000000001
EEU,glass,2045,downcycling,0.45
EEU,glass,2045,others,0.42
EEU,glass,2050,reuse,0.045
EEU,glass,2050,recycling,0.1
EEU,glass,2050,downcycling,0.45
EEU,glass,2050,others,0.40499999999999997
EEU,glass,2055,reuse,0.045
EEU,glass,2055,recycling,0.1
EEU,glass,2055,downcycling,0.45
EEU,glass,2055,others,0.40499999999999997
EEU,glass,2060,reuse,0.045
EEU,glass,2060,recycling,0.1
EEU,glass,2060,downcycling,0.45
EEU,glass,2060,others,0.40499999999999997
EEU,glass,2065,reuse,0.045
EEU,glass,2065,recycling,0.1
EEU,glass,2065,downcycling,0.45
EEU,glass,2065,others,0.40499999999999997
EEU,glass,2070,reuse,0.045
EEU,glass,2070,recycling,0.1
EEU,glass,2070,downcycling,0.45
EEU,glass,2070,others,0.40499999999999997
EEU,glass,2075,reuse,0.045
EEU,glass,2075,recycling,0.1
EEU,glass,2075,downcycling,0.45
EEU,glass,2075,others,0.40499999999999997
EEU,glass,2080,reuse,0.045
EEU,glass,2080,recycling,0.1
EEU,glass,2080,downcycling,0.45
EEU,glass,2080,others,0.40499999999999997
EEU,glass,2085,reuse,0.045
EEU,glass,2085,recycling,0.1
EEU,glass,2085,downcycling,0.45
EEU,glass,2085,others,0.40499999999999997
EEU,glass,2090,reuse,0.045
EEU,glass,2090,recycling,0.1
EEU,glass,2090,downcycling,0.45
EEU,glass,2090,others,0.40499999999999997
EEU,glass,2095,reuse,0.045
EEU,glass,2095,recycling,0.1
EEU,glass,2095,downcycling,0.45
EEU,glass,2095,others,0.40499999999999997
EEU,glass,2100,reuse,0.045
EEU,glass,2100,recycling,0.1
EEU,glass,2100,downcycling,0.45
EEU,glass,2100,others,0.40499999999999997
EEU,steel,2015,reuse,0.08
EEU,steel,2015,recycling,0.88
EEU,steel,2015,downcycling,0
EEU,steel,2015,others,0.040000000000000036
EEU,steel,2020,reuse,0.08
EEU,steel,2020,recycling,0.88
EEU,steel,2020,downcycling,0
EEU,steel,2020,others,0.040000000000000036
EEU,steel,2025,reuse,0.08
EEU,steel,2025,recycling,0.88
EEU,steel,2025,downcycling,0
EEU,steel,2025,others,0.040000000000000036
EEU,steel,2030,reuse,0.08
EEU,steel,2030,recycling,0.88
EEU,steel,2030,downcycling,0
EEU,steel,2030,others,0.040000000000000036
EEU,steel,2035,reuse,0.08
EEU,steel,2035,recycling,0.88
EEU,steel,2035,downcycling,0
EEU,steel,2035,others,0.040000000000000036
EEU,steel,2040,reuse,0.08
EEU,steel,2040,recycling,0.88
EEU,steel,2040,downcycling,0
EEU,steel,2040,others,0.040000000000000036
EEU,steel,2045,reuse,0.08
EEU,steel,2045,recycling,0.88
EEU,steel,2045,downcycling,0
EEU,steel,2045,others,0.040000000000000036
EEU,steel,2050,reuse,0.08
EEU,steel,2050,recycling,0.88
EEU,steel,2050,downcycling,0
EEU,steel,2050,others,0.040000000000000036
EEU,steel,2055,reuse,0.08
EEU,steel,2055,recycling,0.88
EEU,steel,2055,downcycling,0
EEU,steel,2055,others,0.040000000000000036
EEU,steel,2060,reuse,0.08
EEU,steel,2060,recycling,0.88
EEU,steel,2060,downcycling,0
EEU,steel,2060,others,0.040000000000000036
EEU,steel,2065,reuse,0.08
EEU,steel,2065,recycling,0.88
EEU,steel,2065,downcycling,0
EEU,steel,2065,others,0.040000000000000036
EEU,steel,2070,reuse,0.08
EEU,steel,2070,recycling,0.88
EEU,steel,2070,downcycling,0
EEU,steel,2070,others,0.040000000000000036
EEU,steel,2075,reuse,0.08
EEU,steel,2075,recycling,0.88
EEU,steel,2075,downcycling,0
EEU,steel,2075,others,0.040000000000000036
EEU,steel,2080,reuse,0.08
EEU,steel,2080,recycling,0.88
EEU,steel,2080,downcycling,0
EEU,steel,2080,others,0.040000000000000036
EEU,steel,2085,reuse,0.08
EEU,steel,2085,recycling,0.88
EEU,steel,2085,downcycling,0
EEU,steel,2085,others,0.040000000000000036
EEU,steel,2090,reuse,0.08
EEU,steel,2090,recycling,0.88
EEU,steel,2090,downcycling,0
EEU,steel,2090,others,0.040000000000000036
EEU,steel,2095,reuse,0.08
EEU,steel,2095,recycling,0.88
EEU,steel,2095,downcycling,0
EEU,steel,2095,others,0.040000000000000036
EEU,steel,2100,reuse,0.08
EEU,steel,2100,recycling,0.88
EEU,steel,2100,downcycling,0
EEU,steel,2100,others,0.040000000000000036
EEU,wood,2015,reuse,0.1
EEU,wood,2015,recycling,0
EEU,wood,2015,downcycling,0.35
EEU,wood,2015,others,0.55
EEU,wood,2020,reuse,0.1
EEU,wood,2020,recycling,0
EEU,wood,2020,downcycling,0.35
EEU,wood,2020,others,0.55
EEU,wood,2025,reuse,0.1
EEU,wood,2025,recycling,0
EEU,wood,2025,downcycling,0.35
EEU,wood,2025,others,0.55
EEU,wood,2030,reuse,0.11000000000000001
EEU,wood,2030,recycling,0
EEU,wood,2030,downcycling,0.35
EEU,wood,2030,others,0.54
EEU,wood,2035,reuse,0.12000000000000001
EEU,wood,2035,recycling,0
EEU,wood,2035,downcycling,0.35
EEU,wood,2035,others,0.53
EEU,wood,2040,reuse,0.13
EEU,wood,2040,recycling,0
EEU,wood,2040,downcycling,0.35
EEU,wood,2040,others,0.52
EEU,wood,2045,reuse,0.14
EEU,wood,2045,recycling,0
EEU,wood,2045,downcycling,0.35
EEU,wood,2045,others,0.51
EEU,wood,2050,reuse,0.15000000000000002
EEU,wood,2050,recycling,0
EEU,wood,2050,downcycling,0.35
EEU,wood,2050,others,0.5
EEU,wood,2055,reuse,0.15000000000000002
EEU,wood,2055,recycling,0
EEU,wood,2055,downcycling,0.35
EEU,wood,2055,others,0.5
EEU,wood,2060,reuse,0.15000000000000002
EEU,wood,2060,recycling,0
EEU,wood,2060,downcycling,0.35
EEU,wood,2060,others,0.5
EEU,wood,2065,reuse,0.15000000000000002
EEU,wood,2065,recycling,0
EEU,wood,2065,downcycling,0.35
EEU,wood,2065,others,0.5
EEU,wood,2070,reuse,0.15000000000000002
EEU,wood,2070,recycling,0
EEU,wood,2070,downcycling,0.35
EEU,wood,2070,others,0.5
EEU,wood,2075,reuse,0.15000000000000002
EEU,wood,2075,recycling,0
EEU,wood,2075,downcycling,0.35
EEU,wood,2075,others,0.5
EEU,wood,2080,reuse,0.15000000000000002
EEU,wood,2080,recycling,0
EEU,wood,2080,downcycling,0.35
EEU,wood,2080,others,0.5
EEU,wood,2085,reuse,0.15000000000000002
EEU,wood,2085,recycling,0
EEU,wood,2085,downcycling,0.35
EEU,wood,2085,others,0.5
EEU,wood,2090,reuse,0.15000000000000002
EEU,wood,2090,recycling,0
EEU,wood,2090,downcycling,0.35
EEU,wood,2090,others,0.5
EEU,wood,2095,reuse,0.15000000000000002
EEU,wood,2095,recycling,0
EEU,wood,2095,downcycling,0.35
EEU,wood,2095,others,0.5
EEU,wood,2100,reuse,0.15000000000000002
EEU,wood,2100,recycling,0
EEU,wood,2100,downcycling,0.35
EEU,wood,2100,others,0.5
FSU,aluminum,2015,reuse,0
FSU,aluminum,2015,recycling,0.8
FSU,aluminum,2015,downcycling,0
FSU,aluminum,2015,others,0.19999999999999996
FSU,aluminum,2020,reuse,0
FSU,aluminum,2020,recycling,0.8
FSU,aluminum,2020,downcycling,0
FSU,aluminum,2020,others,0.19999999999999996
FSU,aluminum,2025,reuse,0
FSU,aluminum,2025,recycling,0.8
FSU,aluminum,2025,downcycling,0
FSU,aluminum,2025,others,0.19999999999999996
FSU,aluminum,2030,reuse,0
FSU,aluminum,2030,recycling,0.805
FSU,aluminum,2030,downcycling,0
FSU,aluminum,2030,others,0.19499999999999995
FSU,aluminum,2035,reuse,0
FSU,aluminum,2035,recycling,0.81
FSU,aluminum,2035,downcycling,0
FSU,aluminum,2035,others,0.18999999999999995
FSU,aluminum,2040,reuse,0
FSU,aluminum,2040,recycling,0.8150000000000001
FSU,aluminum,2040,downcycling,0
FSU,aluminum,2040,others,0.18499999999999994
FSU,aluminum,2045,reuse,0
FSU,aluminum,2045,recycling,0.8200000000000001
FSU,aluminum,2045,downcycling,0
FSU,aluminum,2045,others,0.17999999999999994
FSU,aluminum,2050,reuse,0
FSU,aluminum,2050,recycling,0.8250000000000001
FSU,aluminum,2050,downcycling,0
FSU,aluminum,2050,others,0.17499999999999996
FSU,aluminum,2055,reuse,0
FSU,aluminum,2055,recycling,0.8250000000000001
FSU,aluminum,2055,downcycling,0
FSU,aluminum,2055,others,0.17499999999999996
FSU,aluminum,2060,reuse,0
FSU,aluminum,2060,recycling,0.8250000000000001
FSU,aluminum,2060,downcycling,0
FSU,aluminum,2060,others,0.17499999999999996
FSU,aluminum,2065,reuse,0
FSU,aluminum,2065,recycling,0.8250000000000001
FSU,aluminum,2065,downcycling,0
FSU,aluminum,2065,others,0.17499999999999996
FSU,aluminum,2070,reuse,0
FSU,aluminum,2070,recycling,0.8250000000000001
FSU,aluminum,2070,downcycling,0
FSU,aluminum,2070,others,0.17499999999999996
FSU,aluminum,2075,reuse,0
FSU,aluminum,2075,recycling,0.8250000000000001
FSU,aluminum,2075,downcycling,0
FSU,aluminum,2075,others,0.17499999999999996
FSU,aluminum,2080,reuse,0
FSU,aluminum,2080,recycling,0.8250000000000001
FSU,aluminum,2080,downcycling,0
FSU,aluminum,2080,others,0.17499999999999996
FSU,aluminum,2085,reuse,0
FSU,aluminum,2085,recycling,0.8250000000000001
FSU,aluminum,2085,downcycling,0
FSU,aluminum,2085,others,0.17499999999999996
FSU,aluminum,2090,reuse,0
FSU,aluminum,2090,recycling,0.8250000000000001
FSU,aluminum,2090,downcycling,0
FSU,aluminum,2090,others,0.17499999999999996
FSU,aluminum,2095,reuse,0
FSU,aluminum,2095,recycling,0.8250000000000001
FSU,aluminum,2095,downcycling,0
FSU,aluminum,2095,others,0.17499999999999996
FSU,aluminum,2100,reuse,0
FSU,aluminum,2100,recycling,0.8250000000000001
FSU,aluminum,2100,downcycling,0
FSU,aluminum,2100,others,0.17499999999999996
FSU,concrete,2015,reuse,0.02
FSU,concrete,2015,recycling,0.01
FSU,concrete,2015,downcycling,0.65
FSU,concrete,2015,others,0.31999999999999995
FSU,concrete,2020,reuse,0.02
FSU,concrete,2020,recycling,0.01
FSU,concrete,2020,downcycling,0.65
FSU,concrete,2020,others,0.31999999999999995
FSU,concrete,2025,reuse,0.02
FSU,concrete,2025,recycling,0.01
FSU,concrete,2025,downcycling,0.65
FSU,concrete,2025,others,0.31999999999999995
FSU,concrete,2030,reuse,0.025
FSU,concrete,2030,recycling,0.020000000000000004
FSU,concrete,2030,downcycling,0.65
FSU,concrete,2030,others,0.30499999999999994
FSU,concrete,2035,reuse,0.030000000000000002
FSU,concrete,2035,recycling,0.030000000000000006
FSU,concrete,2035,downcycling,0.65
FSU,concrete,2035,others,0.2899999999999999
FSU,concrete,2040,reuse,0.035
FSU,concrete,2040,recycling,0.04
FSU,concrete,2040,downcycling,0.65
FSU,concrete,2040,others,0.27499999999999997
FSU,concrete,2045,reuse,0.04000000000000001
FSU,concrete,2045,recycling,0.05000000000000001
FSU,concrete,2045,downcycling,0.65
FSU,concrete,2045,others,0.25999999999999995
FSU,concrete,2050,reuse,0.045
FSU,concrete,2050,recycling,0.060000000000000005
FSU,concrete,2050,downcycling,0.65
FSU,concrete,2050,others,0.24499999999999994
FSU,concrete,2055,reuse,0.045
FSU,concrete,2055,recycling,0.060000000000000005
FSU,concrete,2055,downcycling,0.65
FSU,concrete,2055,others,0.24499999999999994
FSU,concrete,2060,reuse,0.045
FSU,concrete,2060,recycling,0.060000000000000005
FSU,concrete,2060,downcycling,0.65
FSU,concrete,2060,others,0.24499999999999994
FSU,concrete,2065,reuse,0.045
FSU,concrete,2065,recycling,0.060000000000000005
FSU,concrete,2065,downcycling,0.65
FSU,concrete,2065,others,0.24499999999999994
FSU,concrete,2070,reuse,0.045
FSU,concrete,2070,recycling,0.060000000000000005
FSU,concrete,2070,downcycling,0.65
FSU,concrete,2070,others,0.24499999999999994
FSU,concrete,2075,reuse,0.045
FSU,concrete,2075,recycling,0.060000000000000005
FSU,concrete,2075,downcycling,0.65
FSU,concrete,2075,others,0.24499999999999994
FSU,concrete,2080,reuse,0.045
FSU,concrete,2080,recycling,0.060000000000000005
FSU,concrete,2080,downcycling,0.65
FSU,concrete,2080,others,0.24499999999999994
FSU,concrete,2085,reuse,0.045
FSU,concrete,2085,recycling,0.060000000000000005
FSU,concrete,2085,downcycling,0.65
FSU,concrete,2085,others,0.24499999999999994
FSU,concrete,2090,reuse,0.045
FSU,concrete,2090,recycling,0.060000000000000005
FSU,concrete,2090,downcycling,0.65
FSU,concrete,2090,others,0.24499999999999994
FSU,concrete,2095,reuse,0.045
