region,yrs_prod,type,material_type,material_intensity
C-EEU-SVK,2030,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVK,2030,WASH_MACH_COM,copper,9871.488
C-EEU-SVK,2030,WASH_MACH_COM,glass,3377.088
C-EEU-SVK,2030,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVK,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVK,2030,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVK,2030,WASH_MACH_COM,polypropylene,0
C-EEU-SVK,2030,WASH_MACH_COM,steel,158463.36
C-EEU-SVK,2035,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVK,2035,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVK,2035,WASH_MACH_COM,copper,9871.488
C-EEU-SVK,2035,WASH_MACH_COM,glass,3377.088
C-EEU-SVK,2035,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVK,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVK,2035,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVK,2035,WASH_MACH_COM,polypropylene,0
C-EEU-SVK,2035,WASH_MACH_COM,steel,158463.36
C-EEU-SVK,2040,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVK,2040,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVK,2040,WASH_MACH_COM,copper,9871.488
C-EEU-SVK,2040,WASH_MACH_COM,glass,3377.088
C-EEU-SVK,2040,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVK,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVK,2040,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVK,2040,WASH_MACH_COM,polypropylene,0
C-EEU-SVK,2040,WASH_MACH_COM,steel,158463.36
C-EEU-SVK,2045,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVK,2045,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVK,2045,WASH_MACH_COM,copper,9871.488
C-EEU-SVK,2045,WASH_MACH_COM,glass,3377.088
C-EEU-SVK,2045,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVK,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVK,2045,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVK,2045,WASH_MACH_COM,polypropylene,0
C-EEU-SVK,2045,WASH_MACH_COM,steel,158463.36
C-EEU-SVK,2050,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVK,2050,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVK,2050,WASH_MACH_COM,copper,9871.488
C-EEU-SVK,2050,WASH_MACH_COM,glass,3377.088
C-EEU-SVK,2050,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVK,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVK,2050,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVK,2050,WASH_MACH_COM,polypropylene,0
C-EEU-SVK,2050,WASH_MACH_COM,steel,158463.36
C-EEU-SVN,2005,WASH_MACH,aluminium,2267.8
C-EEU-SVN,2005,WASH_MACH,copper,1267.3
C-EEU-SVN,2005,WASH_MACH,glass,1334
C-EEU-SVN,2005,WASH_MACH,other_materials,16474.9
C-EEU-SVN,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-SVN,2005,WASH_MACH,other_plastics,6336.5
C-EEU-SVN,2005,WASH_MACH,polypropylene,4402.2
C-EEU-SVN,2005,WASH_MACH,bio-based_polypropylene,0
C-EEU-SVN,2005,WASH_MACH,steel,33550.1
C-EEU-SVN,2010,WASH_MACH,aluminium,2267.8
C-EEU-SVN,2010,WASH_MACH,copper,1267.3
C-EEU-SVN,2010,WASH_MACH,glass,1334
C-EEU-SVN,2010,WASH_MACH,other_materials,16474.9
C-EEU-SVN,2010,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-SVN,2010,WASH_MACH,other_plastics,6336.5
C-EEU-SVN,2010,WASH_MACH,polypropylene,4402.2
C-EEU-SVN,2010,WASH_MACH,bio-based_polypropylene,0
C-EEU-SVN,2010,WASH_MACH,steel,33550.1
C-EEU-SVN,2015,WASH_MACH,aluminium,2267.8
C-EEU-SVN,2015,WASH_MACH,copper,1267.3
C-EEU-SVN,2015,WASH_MACH,glass,1334
C-EEU-SVN,2015,WASH_MACH,other_materials,16474.9
C-EEU-SVN,2015,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-SVN,2015,WASH_MACH,other_plastics,6336.5
C-EEU-SVN,2015,WASH_MACH,polypropylene,4402.2
C-EEU-SVN,2015,WASH_MACH,bio-based_polypropylene,0
C-EEU-SVN,2015,WASH_MACH,steel,33550.1
C-EEU-SVN,2020,WASH_MACH,aluminium,2267.8
C-EEU-SVN,2020,WASH_MACH,copper,1267.3
C-EEU-SVN,2020,WASH_MACH,glass,1334
C-EEU-SVN,2020,WASH_MACH,other_materials,16474.9
C-EEU-SVN,2020,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-SVN,2020,WASH_MACH,other_plastics,6336.5
C-EEU-SVN,2020,WASH_MACH,polypropylene,4402.2
C-EEU-SVN,2020,WASH_MACH,bio-based_polypropylene,0
C-EEU-SVN,2020,WASH_MACH,steel,33550.1
C-EEU-SVN,2025,WASH_MACH,aluminium,2267.8
C-EEU-SVN,2025,WASH_MACH,copper,1267.3
C-EEU-SVN,2025,WASH_MACH,glass,1334
C-EEU-SVN,2025,WASH_MACH,other_materials,16474.9
C-EEU-SVN,2025,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-SVN,2025,WASH_MACH,other_plastics,6336.5
C-EEU-SVN,2025,WASH_MACH,polypropylene,4402.2
C-EEU-SVN,2025,WASH_MACH,bio-based_polypropylene,0
C-EEU-SVN,2025,WASH_MACH,steel,33550.1
C-EEU-SVN,2030,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-SVN,2030,WASH_MACH,aluminium,1796.0976
C-EEU-SVN,2030,WASH_MACH,copper,1003.7016
C-EEU-SVN,2030,WASH_MACH,glass,1056.528
C-EEU-SVN,2030,WASH_MACH,other_materials,13048.1208
C-EEU-SVN,2030,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-SVN,2030,WASH_MACH,other_plastics,5018.508
C-EEU-SVN,2030,WASH_MACH,polypropylene,0
C-EEU-SVN,2030,WASH_MACH,steel,26571.6792
C-EEU-SVN,2035,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-SVN,2035,WASH_MACH,aluminium,1796.0976
C-EEU-SVN,2035,WASH_MACH,copper,1003.7016
C-EEU-SVN,2035,WASH_MACH,glass,1056.528
C-EEU-SVN,2035,WASH_MACH,other_materials,13048.1208
C-EEU-SVN,2035,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-SVN,2035,WASH_MACH,other_plastics,5018.508
C-EEU-SVN,2035,WASH_MACH,polypropylene,0
C-EEU-SVN,2035,WASH_MACH,steel,26571.6792
C-EEU-SVN,2040,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-SVN,2040,WASH_MACH,aluminium,1796.0976
C-EEU-SVN,2040,WASH_MACH,copper,1003.7016
C-EEU-SVN,2040,WASH_MACH,glass,1056.528
C-EEU-SVN,2040,WASH_MACH,other_materials,13048.1208
C-EEU-SVN,2040,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-SVN,2040,WASH_MACH,other_plastics,5018.508
C-EEU-SVN,2040,WASH_MACH,polypropylene,0
C-EEU-SVN,2040,WASH_MACH,steel,26571.6792
C-EEU-SVN,2045,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-SVN,2045,WASH_MACH,aluminium,1796.0976
C-EEU-SVN,2045,WASH_MACH,copper,1003.7016
C-EEU-SVN,2045,WASH_MACH,glass,1056.528
C-EEU-SVN,2045,WASH_MACH,other_materials,13048.1208
C-EEU-SVN,2045,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-SVN,2045,WASH_MACH,other_plastics,5018.508
C-EEU-SVN,2045,WASH_MACH,polypropylene,0
C-EEU-SVN,2045,WASH_MACH,steel,26571.6792
C-EEU-SVN,2050,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-SVN,2050,WASH_MACH,aluminium,1796.0976
C-EEU-SVN,2050,WASH_MACH,copper,1003.7016
C-EEU-SVN,2050,WASH_MACH,glass,1056.528
C-EEU-SVN,2050,WASH_MACH,other_materials,13048.1208
C-EEU-SVN,2050,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-SVN,2050,WASH_MACH,other_plastics,5018.508
C-EEU-SVN,2050,WASH_MACH,polypropylene,0
C-EEU-SVN,2050,WASH_MACH,steel,26571.6792
C-EEU-SVN,2005,WASH_MACH_COM,aluminium,29520
C-EEU-SVN,2005,WASH_MACH_COM,copper,12464
C-EEU-SVN,2005,WASH_MACH_COM,glass,4264
C-EEU-SVN,2005,WASH_MACH_COM,other_materials,66944.8
C-EEU-SVN,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-SVN,2005,WASH_MACH_COM,other_plastics,7872
C-EEU-SVN,2005,WASH_MACH_COM,polypropylene,5510.4
C-EEU-SVN,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-SVN,2005,WASH_MACH_COM,steel,200080
C-EEU-SVN,2010,WASH_MACH_COM,aluminium,29520
C-EEU-SVN,2010,WASH_MACH_COM,copper,12464
C-EEU-SVN,2010,WASH_MACH_COM,glass,4264
C-EEU-SVN,2010,WASH_MACH_COM,other_materials,66944.8
C-EEU-SVN,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-SVN,2010,WASH_MACH_COM,other_plastics,7872
C-EEU-SVN,2010,WASH_MACH_COM,polypropylene,5510.4
C-EEU-SVN,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-SVN,2010,WASH_MACH_COM,steel,200080
C-EEU-SVN,2015,WASH_MACH_COM,aluminium,29520
C-EEU-SVN,2015,WASH_MACH_COM,copper,12464
C-EEU-SVN,2015,WASH_MACH_COM,glass,4264
C-EEU-SVN,2015,WASH_MACH_COM,other_materials,66944.8
C-EEU-SVN,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-SVN,2015,WASH_MACH_COM,other_plastics,7872
C-EEU-SVN,2015,WASH_MACH_COM,polypropylene,5510.4
C-EEU-SVN,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-SVN,2015,WASH_MACH_COM,steel,200080
C-EEU-SVN,2020,WASH_MACH_COM,aluminium,29520
C-EEU-SVN,2020,WASH_MACH_COM,copper,12464
C-EEU-SVN,2020,WASH_MACH_COM,glass,4264
C-EEU-SVN,2020,WASH_MACH_COM,other_materials,66944.8
C-EEU-SVN,2020,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-SVN,2020,WASH_MACH_COM,other_plastics,7872
C-EEU-SVN,2020,WASH_MACH_COM,polypropylene,5510.4
C-EEU-SVN,2020,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-SVN,2020,WASH_MACH_COM,steel,200080
C-EEU-SVN,2025,WASH_MACH_COM,aluminium,29520
C-EEU-SVN,2025,WASH_MACH_COM,copper,12464
C-EEU-SVN,2025,WASH_MACH_COM,glass,4264
C-EEU-SVN,2025,WASH_MACH_COM,other_materials,66944.8
C-EEU-SVN,2025,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-SVN,2025,WASH_MACH_COM,other_plastics,7872
C-EEU-SVN,2025,WASH_MACH_COM,polypropylene,5510.4
C-EEU-SVN,2025,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-SVN,2025,WASH_MACH_COM,steel,200080
C-EEU-SVN,2030,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVN,2030,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVN,2030,WASH_MACH_COM,copper,9871.488
C-EEU-SVN,2030,WASH_MACH_COM,glass,3377.088
C-EEU-SVN,2030,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVN,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVN,2030,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVN,2030,WASH_MACH_COM,polypropylene,0
C-EEU-SVN,2030,WASH_MACH_COM,steel,158463.36
C-EEU-SVN,2035,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVN,2035,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVN,2035,WASH_MACH_COM,copper,9871.488
C-EEU-SVN,2035,WASH_MACH_COM,glass,3377.088
C-EEU-SVN,2035,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVN,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVN,2035,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVN,2035,WASH_MACH_COM,polypropylene,0
C-EEU-SVN,2035,WASH_MACH_COM,steel,158463.36
C-EEU-SVN,2040,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVN,2040,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVN,2040,WASH_MACH_COM,copper,9871.488
C-EEU-SVN,2040,WASH_MACH_COM,glass,3377.088
C-EEU-SVN,2040,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVN,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVN,2040,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVN,2040,WASH_MACH_COM,polypropylene,0
C-EEU-SVN,2040,WASH_MACH_COM,steel,158463.36
C-EEU-SVN,2045,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVN,2045,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVN,2045,WASH_MACH_COM,copper,9871.488
C-EEU-SVN,2045,WASH_MACH_COM,glass,3377.088
C-EEU-SVN,2045,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVN,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVN,2045,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVN,2045,WASH_MACH_COM,polypropylene,0
C-EEU-SVN,2045,WASH_MACH_COM,steel,158463.36
C-EEU-SVN,2050,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-SVN,2050,WASH_MACH_COM,aluminium,23379.84
C-EEU-SVN,2050,WASH_MACH_COM,copper,9871.488
C-EEU-SVN,2050,WASH_MACH_COM,glass,3377.088
C-EEU-SVN,2050,WASH_MACH_COM,other_materials,53020.2816
C-EEU-SVN,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-SVN,2050,WASH_MACH_COM,other_plastics,6234.624
C-EEU-SVN,2050,WASH_MACH_COM,polypropylene,0
C-EEU-SVN,2050,WASH_MACH_COM,steel,158463.36
C-WEU-AUT,2005,WASH_MACH,aluminium,2267.8
C-WEU-AUT,2005,WASH_MACH,copper,1267.3
C-WEU-AUT,2005,WASH_MACH,glass,1334
C-WEU-AUT,2005,WASH_MACH,other_materials,16474.9
C-WEU-AUT,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-WEU-AUT,2005,WASH_MACH,other_plastics,6336.5
C-WEU-AUT,2005,WASH_MACH,polypropylene,4402.2
C-WEU-AUT,2005,WASH_MACH,bio-based_polypropylene,0
C-WEU-AUT,2005,WASH_MACH,steel,33550.1
C-WEU-AUT,2010,WASH_MACH,aluminium,2267.8
C-WEU-AUT,2010,WASH_MACH,copper,1267.3
C-WEU-AUT,2010,WASH_MACH,glass,1334
C-WEU-AUT,2010,WASH_MACH,other_materials,16474.9
C-WEU-AUT,2010,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-WEU-AUT,2010,WASH_MACH,other_plastics,6336.5
C-WEU-AUT,2010,WASH_MACH,polypropylene,4402.2
C-WEU-AUT,2010,WASH_MACH,bio-based_polypropylene,0
C-WEU-AUT,2010,WASH_MACH,steel,33550.1
C-WEU-AUT,2015,WASH_MACH,aluminium,2267.8
C-WEU-AUT,2015,WASH_MACH,copper,1267.3
C-WEU-AUT,2015,WASH_MACH,glass,1334
C-WEU-AUT,2015,WASH_MACH,other_materials,16474.9
C-WEU-AUT,2015,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-WEU-AUT,2015,WASH_MACH,other_plastics,6336.5
C-WEU-AUT,2015,WASH_MACH,polypropylene,4402.2
C-WEU-AUT,2015,WASH_MACH,bio-based_polypropylene,0
C-WEU-AUT,2015,WASH_MACH,steel,33550.1
C-WEU-AUT,2020,WASH_MACH,aluminium,2267.8
C-WEU-AUT,2020,WASH_MACH,copper,1267.3
C-WEU-AUT,2020,WASH_MACH,glass,1334
C-WEU-AUT,2020,WASH_MACH,other_materials,16474.9
C-WEU-AUT,2020,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-WEU-AUT,2020,WASH_MACH,other_plastics,6336.5
C-WEU-AUT,2020,WASH_MACH,polypropylene,4402.2
C-WEU-AUT,2020,WASH_MACH,bio-based_polypropylene,0
C-WEU-AUT,2020,WASH_MACH,steel,33550.1
C-WEU-AUT,2025,WASH_MACH,aluminium,2267.8
C-WEU-AUT,2025,WASH_MACH,copper,1267.3
C-WEU-AUT,2025,WASH_MACH,glass,1334
C-WEU-AUT,2025,WASH_MACH,other_materials,16474.9
C-WEU-AUT,2025,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-WEU-AUT,2025,WASH_MACH,other_plastics,6336.5
C-WEU-AUT,2025,WASH_MACH,polypropylene,4402.2
C-WEU-AUT,2025,WASH_MACH,bio-based_polypropylene,0
C-WEU-AUT,2025,WASH_MACH,steel,33550.1
C-WEU-AUT,2030,WASH_MACH,bio-based_polypropylene,3486.5424
C-WEU-AUT,2030,WASH_MACH,aluminium,1796.0976
C-WEU-AUT,2030,WASH_MACH,copper,1003.7016
C-WEU-AUT,2030,WASH_MACH,glass,1056.528
C-WEU-AUT,2030,WASH_MACH,other_materials,13048.1208
C-WEU-AUT,2030,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-WEU-AUT,2030,WASH_MACH,other_plastics,5018.508
C-WEU-AUT,2030,WASH_MACH,polypropylene,0
C-WEU-AUT,2030,WASH_MACH,steel,26571.6792
C-WEU-AUT,2035,WASH_MACH,bio-based_polypropylene,3486.5424
C-WEU-AUT,2035,WASH_MACH,aluminium,1796.0976
C-WEU-AUT,2035,WASH_MACH,copper,1003.7016
C-WEU-AUT,2035,WASH_MACH,glass,1056.528
C-WEU-AUT,2035,WASH_MACH,other_materials,13048.1208
C-WEU-AUT,2035,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-WEU-AUT,2035,WASH_MACH,other_plastics,5018.508
C-WEU-AUT,2035,WASH_MACH,polypropylene,0
C-WEU-AUT,2035,WASH_MACH,steel,26571.6792
C-WEU-AUT,2040,WASH_MACH,bio-based_polypropylene,3486.5424
C-WEU-AUT,2040,WASH_MACH,aluminium,1796.0976
C-WEU-AUT,2040,WASH_MACH,copper,1003.7016
C-WEU-AUT,2040,WASH_MACH,glass,1056.528
C-WEU-AUT,2040,WASH_MACH,other_materials,13048.1208
C-WEU-AUT,2040,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-WEU-AUT,2040,WASH_MACH,other_plastics,5018.508
C-WEU-AUT,2040,WASH_MACH,polypropylene,0
C-WEU-AUT,2040,WASH_MACH,steel,26571.6792
C-WEU-AUT,2045,WASH_MACH,bio-based_polypropylene,3486.5424
C-WEU-AUT,2045,WASH_MACH,aluminium,1796.0976
C-WEU-AUT,2045,WASH_MACH,copper,1003.7016
C-WEU-AUT,2045,WASH_MACH,glass,1056.528
C-WEU-AUT,2045,WASH_MACH,other_materials,13048.1208
C-WEU-AUT,2045,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-WEU-AUT,2045,WASH_MACH,other_plastics,5018.508
C-WEU-AUT,2045,WASH_MACH,polypropylene,0
C-WEU-AUT,2045,WASH_MACH,steel,26571.6792
C-WEU-AUT,2050,WASH_MACH,bio-based_polypropylene,3486.5424
C-WEU-AUT,2050,WASH_MACH,aluminium,1796.0976
C-WEU-AUT,2050,WASH_MACH,copper,1003.7016
C-WEU-AUT,2050,WASH_MACH,glass,1056.528
C-WEU-AUT,2050,WASH_MACH,other_materials,13048.1208
C-WEU-AUT,2050,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-WEU-AUT,2050,WASH_MACH,other_plastics,5018.508
C-WEU-AUT,2050,WASH_MACH,polypropylene,0
C-WEU-AUT,2050,WASH_MACH,steel,26571.6792
C-WEU-AUT,2005,WASH_MACH_COM,aluminium,29520
C-WEU-AUT,2005,WASH_MACH_COM,copper,12464
C-WEU-AUT,2005,WASH_MACH_COM,glass,4264
C-WEU-AUT,2005,WASH_MACH_COM,other_materials,66944.8
C-WEU-AUT,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-WEU-AUT,2005,WASH_MACH_COM,other_plastics,7872
C-WEU-AUT,2005,WASH_MACH_COM,polypropylene,5510.4
C-WEU-AUT,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-WEU-AUT,2005,WASH_MACH_COM,steel,200080
C-WEU-AUT,2010,WASH_MACH_COM,aluminium,29520
C-WEU-AUT,2010,WASH_MACH_COM,copper,12464
C-WEU-AUT,2010,WASH_MACH_COM,glass,4264
C-WEU-AUT,2010,WASH_MACH_COM,other_materials,66944.8
C-WEU-AUT,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-WEU-AUT,2010,WASH_MACH_COM,other_plastics,7872
C-WEU-AUT,2010,WASH_MACH_COM,polypropylene,5510.4
C-WEU-AUT,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-WEU-AUT,2010,WASH_MACH_COM,steel,200080
C-WEU-AUT,2015,WASH_MACH_COM,aluminium,29520
C-WEU-AUT,2015,WASH_MACH_COM,copper,12464
C-WEU-AUT,2015,WASH_MACH_COM,glass,4264
C-WEU-AUT,2015,WASH_MACH_COM,other_materials,66944.8
C-WEU-AUT,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-WEU-AUT,2015,WASH_MACH_COM,other_plastics,7872
C-WEU-AUT,2015,WASH_MACH_COM,polypropylene,5510.4
C-WEU-AUT,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-WEU-AUT,2015,WASH_MACH_COM,steel,200080
C-WEU-AUT,2020,WASH_MACH_COM,aluminium,29520
C-WEU-AUT,2020,WASH_MACH_COM,copper,12464
C-WEU-AUT,2020,WASH_MACH_COM,glass,4264
C-WEU-AUT,2020,WASH_MACH_COM,other_materials,66944.8
C-WEU-AUT,2020,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-WEU-AUT,2020,WASH_MACH_COM,other_plastics,7872
C-WEU-AUT,2020,WASH_MACH_COM,polypropylene,5510.4
C-WEU-AUT,2020,WASH_MACH_COM,bio-based_polypropylene,0
C-WEU-AUT,2020,WASH_MACH_COM,steel,200080
C-WEU-AUT,2025,WASH_MACH_COM,aluminium,29520
C-WEU-AUT,2025,WASH_MACH_COM,copper,12464
C-WEU-AUT,2025,WASH_MACH_COM,glass,4264
C-WEU-AUT,2025,WASH_MACH_COM,other_materials,66944.8
C-WEU-AUT,2025,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-WEU-AUT,2025,WASH_MACH_COM,other_plastics,7872
C-WEU-AUT,2025,WASH_MACH_COM,polypropylene,5510.4
C-WEU-AUT,2025,WASH_MACH_COM,bio-based_polypropylene,0
C-WEU-AUT,2025,WASH_MACH_COM,steel,200080
C-WEU-AUT,2030,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-WEU-AUT,2030,WASH_MACH_COM,aluminium,23379.84
C-WEU-AUT,2030,WASH_MACH_COM,copper,9871.488
C-WEU-AUT,2030,WASH_MACH_COM,glass,3377.088
C-WEU-AUT,2030,WASH_MACH_COM,other_materials,53020.2816
C-WEU-AUT,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-WEU-AUT,2030,WASH_MACH_COM,other_plastics,6234.624
C-WEU-AUT,2030,WASH_MACH_COM,polypropylene,0
C-WEU-AUT,2030,WASH_MACH_COM,steel,158463.36
C-WEU-AUT,2035,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-WEU-AUT,2035,WASH_MACH_COM,aluminium,23379.84
C-WEU-AUT,2035,WASH_MACH_COM,copper,9871.488
C-WEU-AUT,2035,WASH_MACH_COM,glass,3377.088
C-WEU-AUT,2035,WASH_MACH_COM,other_materials,53020.2816
C-WEU-AUT,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-WEU-AUT,2035,WASH_MACH_COM,other_plastics,6234.624
C-WEU-AUT,2035,WASH_MACH_COM,polypropylene,0
C-WEU-AUT,2035,WASH_MACH_COM,steel,158463.36
C-WEU-AUT,2040,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-WEU-AUT,2040,WASH_MACH_COM,aluminium,23379.84
C-WEU-AUT,2040,WASH_MACH_COM,copper,9871.488
C-WEU-AUT,2040,WASH_MACH_COM,glass,3377.088
C-WEU-AUT,2040,WASH_MACH_COM,other_materials,53020.2816
C-WEU-AUT,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-WEU-AUT,2040,WASH_MACH_COM,other_plastics,6234.624
C-WEU-AUT,2040,WASH_MACH_COM,polypropylene,0
C-WEU-AUT,2040,WASH_MACH_COM,steel,158463.36
C-WEU-AUT,2045,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-WEU-AUT,2045,WASH_MACH_COM,aluminium,23379.84
C-WEU-AUT,2045,WASH_MACH_COM,copper,9871.488
C-WEU-AUT,2045,WASH_MACH_COM,glass,3377.088
C-WEU-AUT,2045,WASH_MACH_COM,other_materials,53020.2816
C-WEU-AUT,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-WEU-AUT,2045,WASH_MACH_COM,other_plastics,6234.624
C-WEU-AUT,2045,WASH_MACH_COM,polypropylene,0
C-WEU-AUT,2045,WASH_MACH_COM,steel,158463.36
C-WEU-AUT,2050,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-WEU-AUT,2050,WASH_MACH_COM,aluminium,23379.84
C-WEU-AUT,2050,WASH_MACH_COM,copper,9871.488
C-WEU-AUT,2050,WASH_MACH_COM,glass,3377.088
C-WEU-AUT,2050,WASH_MACH_COM,other_materials,53020.2816
C-WEU-AUT,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-WEU-AUT,2050,WASH_MACH_COM,other_plastics,6234.624
C-WEU-AUT,2050,WASH_MACH_COM,polypropylene,0
C-WEU-AUT,2050,WASH_MACH_COM,steel,158463.36
C-WEU-BEL,2005,WASH_MACH,aluminium,2267.8
C-WEU-BEL,2005,WASH_MACH,copper,1267.3
C-WEU-BEL,2005,WASH_MACH,glass,1334
C-WEU-BEL,2005,WASH_MACH,other_materials,16474.9
C-WEU-BEL,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-WEU-BEL,2005,WASH_MACH,other_plastics,6336.5
C-WEU-BEL,2005,WASH_MACH,polypropylene,4402.2
C-WEU-BEL,2005,WASH_MACH,bio-based_polypropylene,0
C-WEU-BEL,2005,WASH_MACH,steel,33550.1
C-WEU-BEL,2010,WASH_MACH,aluminium,2267.8
